resource,region,SeasonalNaive_RMSE,SeasonalNaive_MAE,SeasonalNaive_MASE,SARIMA_RMSE,SARIMA_MASE,SARIMA_skill,xLSTM_RMSE,xLSTM_MASE,xLSTM_skill,TimesFM_RMSE,TimesFM_MASE,TimesFM_skill,Nexus_RMSE,Nexus_MASE,Nexus_skill
electricity,USA|oregon,369.96726681784526,247.21166666666667,0.8018639608498178,418.14181837908546,0.8119288361633913,-0.13021301039845534,406.46269424489265,0.8255608989018746,-0.09864501727666641,378.43541991831546,0.7652391822850735,-0.022888925210347244,394.47613735912324,0.777399021360397,-0.06624605131173666
electricity,USA|pennsylvania,1067.1351964879302,804.2050000000003,0.9231266195275541,917.6719807826795,0.9125996401609932,0.1400602437227748,1297.3704145643064,1.1919739517447643,-0.21575074914041625,946.7738982499552,0.9569484877035992,0.11278917482442563,1117.5900804241983,1.101968563294895,-0.04728068580468636
electricity,USA|rhode island,75.38590396530817,65.92500000000001,0.5680138106714285,61.98151405464923,0.46611952806063744,0.17781029616395538,81.8990581808722,0.6413221231772946,-0.08639750766351906,71.4192482972028,0.5540444558393469,0.05261800229829161,108.91302531210995,0.8222212776235621,-0.4447399259446516
electricity,USA|south carolina,555.378223338234,486.3858333333332,1.0311815243720424,467.90261661099936,0.865811732876367,0.15750636782522998,558.8598297259193,1.0083009865270716,-0.006268892515731483,485.43856260345336,0.9544599278781637,0.12593158643202018,714.889628894882,1.3385478532117685,-0.2872122075616621
electricity,USA|south dakota,246.20398253616182,209.32499999999996,1.3793901227475918,184.60227428947312,0.8542780613812186,0.2502059780354723,298.7279600934523,1.6530858162781294,-0.21333520691354324,220.9917618654549,1.1197002156854585,0.1024037889679702,204.98296674844858,0.9562451077572802,0.16742627541233535
electricity,USA|tennessee,888.1259235697753,759.4716666666665,1.308452731971852,625.6670726448071,0.8790302627494961,0.2955198626226657,936.831310259157,1.5015922357519742,-0.054840631713139354,613.6552892571468,0.8356232634796782,0.30904472781225467,575.1006218530781,0.733631082426696,0.3524559900903562
electricity,USA|texas,2660.2053431752847,2408.7491666666665,1.4889043369982156,1631.9988130220547,0.7981753419877694,0.38651397073202554,1725.086094191821,0.9964486079150631,0.3515214535533874,2626.496261322844,1.3090683223771327,0.012671608956399072,1834.3471883367488,0.8862865733537284,0.3104490249060141
electricity,USA|utah,536.6330265569447,402.26416666666654,1.4021736645745286,349.6001503374339,1.0122744475263656,0.3485303120822063,320.62151050429173,0.950433994597029,0.40253116256856203,314.3284884664476,0.9486591252555708,0.4142580256694419,329.6691237744451,0.9437205487002287,0.3856711990135734
electricity,USA|vermont,32.68395312177929,25.934166666666666,0.32929411705170336,35.76951006042652,0.37908174260737815,-0.09440586722023947,48.69046851113216,0.5258951888618499,-0.48973621182581994,21.610704257055602,0.23933259558800432,0.33879772203396397,22.31406406602249,0.25774665669685526,0.31727768722219585
electricity,USA|virginia,668.8801954510736,574.6366666666664,0.9854667016365047,565.6126378299386,0.7850255328006814,0.1543887206160952,714.296026616587,1.02884638478633,-0.06789830447123091,623.1564255576474,0.8811206824125073,0.06835868396819778,540.6873908225705,0.697263349531388,0.1916528632486324
