a,b,rho,connected,dist_km
BGR,GRC,0.6118551007417393,False,626.6044759844606
BGR,HRV,0.36616588861162885,False,676.2741592373314
BGR,HUN,0.28879836672424597,False,611.9015206202697
BGR,IND|delhi,-0.026545575705889106,False,5007.723596374957
BGR,IND|gujarat,-0.22330131284301313,False,5007.497331131639
BGR,IND|karnataka,-0.0010324251592929844,False,6142.512539871283
BGR,IND|kerala,0.2594011959552407,False,6306.116337741481
BGR,IND|maharashtra,-0.22527866950403186,False,5337.294393381632
BGR,IND|odisha,-0.09038094826691973,False,6270.979558420302
BGR,IND|rajasthan,-0.11881638697626042,False,5012.095913685797
BGR,IND|tamil nadu,0.23667034371928158,False,6344.428980131955
BGR,IND|telangana,0.08266400766949251,False,5882.448241895736
BGR,IND|uttar pradesh,-0.13778501193682982,False,5033.146569853262
BGR,IND|west bengal,-0.07814933493902489,False,6321.954012346852
BGR,IRL,0.20923136504327955,False,2481.318023563193
BGR,ITA,0.4680269432459717,False,1021.5229573574028
BGR,LTU,0.11174701711678474,False,1349.7769299166268
BGR,LUX,-0.0058582179789158475,False,1521.1603485349199
BGR,LVA,0.3014098321480885,False,1583.803689759527
BGR,MDA,-0.03880870529995338,False,641.0073408487087
BGR,MKD,-0.22599445694663445,False,174.2583080776897
BGR,MLT,-0.06767224652702011,False,1077.313088788435
BGR,NLD,0.4800297993207509,False,1707.513728710703
BGR,NOR,0.4217072815749225,False,2136.7288494082036
BGR,POL,0.5201673111462775,False,1068.9369472927467
BGR,PRT,0.42389544634524673,False,2714.407192683785
BGR,ROU,0.5989105791995561,False,274.7518196570111
BGR,SRB,0.542843979920561,False,285.167758715693
BGR,SVK,0.4042152158812866,False,735.6935764178728
BGR,SVN,0.17243173846424353,False,801.1291509885924
BGR,SWE,0.4125536537415297,False,1849.3866463285617
BGR,TUR,0.048130360743766844,False,573.2052243905156
BGR,USA|alabama,-0.09991905890411755,False,8957.345543799875
BGR,USA|arizona,0.05909365029588363,False,10400.481747106176
BGR,USA|arkansas,-0.06961280376192304,False,9175.073058336116
BGR,USA|california,0.1531114060599484,False,10506.516952349215
BGR,USA|colorado,-0.08656212032155003,False,9479.310220637697
BGR,USA|connecticut,0.12119277301063568,False,7471.322789212101
BGR,USA|delaware,0.10833244682346053,False,7758.890779544246
BGR,USA|florida,0.03579156478221077,False,9058.205879646448
BGR,USA|georgia,-0.11573003666131905,False,8777.610306930348
BGR,USA|idaho,0.15691984267656167,False,9531.03467647741
BGR,USA|illinois,-0.09232798371740486,False,8368.60986852584
BGR,USA|indiana,-0.19003486013295617,False,8386.728493376948
BGR,USA|iowa,0.03821980591033084,False,8691.876864732878
