a,b,rho,connected,dist_km
BEL,USA|indiana,-0.03306509044295685,False,6703.734751212744
BEL,USA|iowa,0.01640791909984333,False,7024.086448767
BEL,USA|kansas,-0.02072354365475004,False,7325.857767728761
BEL,USA|kentucky,0.005782652043868396,False,6846.044175661258
BEL,USA|louisiana,-0.16815268480273468,False,7744.181967107739
BEL,USA|maine,0.011266201395812563,False,5320.339818452017
BEL,USA|maryland,-0.1664150405925082,False,6194.0928308211005
BEL,USA|massachusetts,-0.03025927620585234,False,5599.6319817135
BEL,USA|michigan,-0.011914257228315057,False,6392.890150866679
BEL,USA|minnesota,-0.055220054123344256,False,6766.63565649234
BEL,USA|mississippi,0.165183022361487,False,7522.00493614114
BEL,USA|missouri,-0.08297251103831364,False,7196.789044443275
BEL,USA|montana,0.04981484119071358,False,7549.39104214702
BEL,USA|nebraska,-0.018939643461864983,False,7236.787185948101
BEL,USA|nevada,-0.043540806152969666,False,8658.341770732308
BEL,USA|new hampshire,-0.011458481697763851,False,5571.004499930588
BEL,USA|new jersey,-0.0126477709727959,False,5922.460805678272
BEL,USA|new mexico,0.1949081327446233,False,8371.273137385177
BEL,USA|new york,-0.08468166927788065,False,5896.415906075176
BEL,USA|north carolina,-0.07051702036746903,False,6690.937247682581
BEL,USA|north dakota,0.04443811422874235,False,6928.642411275711
BEL,USA|ohio,-0.08007406352371457,False,6513.29016826624
BEL,USA|oklahoma,0.003396952001139439,False,7670.235831905118
BEL,USA|oregon,-0.007862127902008263,False,8154.254597842743
BEL,USA|pennsylvania,-0.007755305512035324,False,6114.614972456229
BEL,USA|rhode island,0.057976175003964216,False,5652.515640173266
BEL,USA|south carolina,-0.02028913260219342,False,6851.624440771821
BEL,USA|south dakota,-0.08104970801880076,False,7105.116446563095
BEL,USA|tennessee,0.006509044295684377,False,7114.78416548497
BEL,USA|texas,0.0366081633963416,False,8105.525507545623
BEL,USA|utah,0.012626428974576654,False,8138.891251829861
BEL,USA|vermont,-0.016486255519156817,False,5578.870608199418
BEL,USA|virginia,0.004408203959549922,False,6276.74515425662
BEL,USA|washington,-0.07253240279162514,False,7916.332439913316
BEL,USA|washington dc,-0.03939972831463358,False,6224.792288490492
BEL,USA|west virginia,-0.15602478279447374,False,6426.472088989631
BEL,USA|wisconsin,-0.046154393960974226,False,6626.470454519393
BEL,USA|wyoming,-0.20575416607320898,False,7700.600128876497
BGR,BIH,0.09798792756539235,False,483.662565466342
BGR,CHE,0.2080586234613614,False,1294.5694905551827
BGR,CYP,-0.12119515390032766,False,1228.0141373458378
BGR,CZE,0.1300170915823957,False,1004.5577935434098
BGR,DEU,-0.0001780373166215639,False,1358.5238362550756
BGR,DNK,-0.15376014812704744,False,1721.2145384636378
BGR,ESP,0.08031619427431991,False,2100.429864565031
BGR,EST,-0.04588774647442244,False,1858.193819327576
BGR,FIN,0.16487961926091826,False,2064.413238799676
BGR,FRA,0.07327303802877083,False,1687.755632658031
BGR,GBR,0.024056402221905714,False,2105.01575343499
BGR,GRC,0.016343825665859568,False,626.6044759844606
BGR,HRV,0.08498938838510517,False,676.2741592373314
BGR,HUN,0.0015809713715994875,False,611.9015206202697
BGR,IND|delhi,0.17589166208058304,False,5007.723596374957
BGR,IND|gujarat,0.1678418336103578,False,5007.497331131639
BGR,IND|karnataka,0.045787770098853986,False,6142.512539871283
BGR,IND|kerala,0.08697553978305783,False,6306.116337741481
BGR,IND|maharashtra,0.1509754177237337,False,5337.294393381632
BGR,IND|odisha,-0.15687303712468995,False,6270.979558420302
BGR,IND|rajasthan,0.15559443618231125,False,5012.095913685797
BGR,IND|tamil nadu,-0.051736505992476596,False,6344.428980131955
BGR,IND|telangana,-0.06604846470125098,False,5882.448241895736
BGR,IND|uttar pradesh,0.10587000262444232,False,5033.146569853262
BGR,IND|west bengal,-0.10396381737618868,False,6321.954012346852
BGR,IRL,0.038135593220338986,False,2481.318023563193
BGR,ITA,0.29363401916764326,False,1021.5229573574028
BGR,LTU,-0.12338161775383032,False,1349.7769299166268
BGR,LUX,0.012389576044994492,False,1521.1603485349199
BGR,LVA,0.05353938185443669,False,1583.803689759527
BGR,MDA,-0.20044560951061544,False,641.0073408487087
BGR,MKD,-0.07801446159859292,False,174.2583080776897
BGR,MLT,0.05953878595115025,False,1077.313088788435
BGR,NLD,0.05116080330437261,False,1707.513728710703
BGR,NOR,-0.09958819456221682,False,2136.7288494082036
BGR,POL,-0.13842757441959835,False,1068.9369472927467
BGR,PRT,0.06862270331861559,False,2714.407192683785
BGR,ROU,0.2908417604329868,False,274.7518196570111
BGR,SRB,0.32660974244120944,False,285.167758715693
BGR,SVK,0.061152366387303855,False,735.6935764178728
BGR,SVN,0.2298928270538216,False,801.1291509885924
BGR,SWE,0.060170241408478965,False,1849.3866463285617
BGR,TUR,0.10427773813022122,False,573.2052243905156
BGR,USA|alabama,-0.06327446232730381,False,8957.345543799875
BGR,USA|arizona,0.23329695431057185,False,10400.481747106176
BGR,USA|arkansas,0.03189004415325452,False,9175.073058336116
BGR,USA|california,0.1934624697336562,False,10506.516952349215
BGR,USA|colorado,-0.0020794758581398664,False,9479.310220637697
BGR,USA|connecticut,-0.020196553197550208,False,7471.322789212101
BGR,USA|delaware,-0.05686522017032971,False,7758.890779544246
BGR,USA|florida,0.13204671699188153,False,9058.205879646448
BGR,USA|georgia,-0.15598917533114942,False,8777.610306930348
BGR,USA|idaho,-0.0625338270901581,False,9531.03467647741
BGR,USA|illinois,-0.08985187295257088,False,8368.60986852584
BGR,USA|indiana,-0.04292123629112663,False,8386.728493376948
BGR,USA|iowa,-0.10670132459763568,False,8691.876864732878
BGR,USA|kansas,-0.05534111949864692,False,8998.248408516163
BGR,USA|kentucky,-0.039880358923230316,False,8531.52443067238
BGR,USA|louisiana,-0.011358780800455775,False,9430.1881996427
BGR,USA|maine,0.025110383136305373,False,7005.364833971706
BGR,USA|maryland,-0.11870816123059395,False,7877.808883561342
BGR,USA|massachusetts,0.06429295024392444,False,7282.972007950185
BGR,USA|michigan,-0.06031904287138585,False,8075.32962677276
BGR,USA|minnesota,-0.06667853582110811,False,8422.148494508741
BGR,USA|mississippi,-0.12806580259222336,False,9208.008392974687
BGR,USA|missouri,0.0003988035892323031,False,8873.939332115344
BGR,USA|montana,0.06999715140293407,False,9116.501146695735
BGR,USA|nebraska,-0.02022151442375094,False,8898.668861069835
BGR,USA|nevada,0.017212647770972797,False,10241.355221473825
BGR,USA|new hampshire,-0.07436262640649481,False,7255.545059760887
BGR,USA|new jersey,0.02666286853724541,False,7605.8750177808415
BGR,USA|new mexico,-0.1557826520438684,False,10020.95280544122
BGR,USA|new york,-0.17378578550064094,False,7581.246016446473
BGR,USA|north carolina,-0.2138156957698334,False,8372.976508233449
BGR,USA|north dakota,-0.17136447799458768,False,8557.002902651839
BGR,USA|ohio,-0.15455775530551205,False,8198.859296359531
BGR,USA|oklahoma,-0.15127474718701042,False,9346.133857118146
BGR,USA|oregon,0.05815410910126763,False,9640.935285081985
BGR,USA|pennsylvania,-0.16489816265489246,False,7799.748342714162
BGR,USA|rhode island,0.036465668112983504,False,7335.137371268923
BGR,USA|south carolina,-0.08642643498077197,False,8532.052736975185
BGR,USA|south dakota,-0.23131320324740068,False,8753.01019927588
BGR,USA|tennessee,-0.02560888762284575,False,8800.749901707079
BGR,USA|texas,-0.04731180498465041,False,9787.501948147024
BGR,USA|utah,0.2600987396720041,False,9733.36296844734
BGR,USA|vermont,-0.03290129611166501,False,7264.855542880245
BGR,USA|virginia,-0.27098703888334996,False,7960.340418919771
BGR,USA|washington,0.14185301239139725,False,9396.680628108397
BGR,USA|washington dc,-0.06900738678152724,False,7908.276185272438
BGR,USA|west virginia,-0.1912761714855434,False,8112.116634568686
BGR,USA|wisconsin,-0.08234581968380573,False,8301.321363184335
BGR,USA|wyoming,-0.05525566158666857,False,9328.4028023126
BIH,CHE,0.031758008678941824,False,815.4320890147026
BIH,CYP,0.113754883857061,False,1689.55643395771
BIH,CZE,0.021965124077800133,False,656.0677796116646
BIH,DEU,0.008953722334004023,False,934.9044882107172
BIH,DNK,-0.08993963782696175,False,1393.0287316897413
BIH,ESP,0.3464453386988598,False,1650.5200697313303
BIH,EST,-0.15027079597679097,False,1771.670104888039
BIH,FIN,-0.23527833668678738,False,1963.282668352402
BIH,FRA,0.06740442655935612,False,1204.7126479777337
BIH,GBR,0.07122736418511065,False,1650.7807830906493
BIH,GRC,0.22032193158953722,False,940.7041275395094
BIH,HRV,0.4031522468142186,False,224.57343893649164
