region_id,resource,fold,train_end,n_train,rmse,mape
USA|florida,electricity,1,2005-12-01,60,1099.4979526530356,4.96944296667814
USA|florida,electricity,2,2006-12-01,72,947.6278659610227,4.004656573753647
USA|florida,electricity,3,2007-12-01,84,1316.5373881826652,6.650135973457625
USA|florida,electricity,4,2008-12-01,96,2440.318705282737,12.556802544659165
USA|florida,electricity,5,2009-12-01,108,1688.4764138422422,6.844602883970157
USA|florida,electricity,6,2010-12-01,120,868.1868926388607,3.9122755613077937
USA|florida,electricity,7,2011-12-01,132,1010.8427321210104,5.008054842214633
USA|florida,electricity,8,2012-12-01,144,794.263492631077,3.5833553772941134
USA|florida,electricity,9,2013-12-01,156,1277.5492831738622,5.312634127376605
USA|florida,electricity,10,2014-12-01,168,1178.8560782918266,5.460121636419645
USA|florida,electricity,11,2015-12-01,180,942.9787751756049,4.063734514806212
USA|florida,electricity,12,2016-12-01,192,1027.108477010588,4.196218535618443
USA|florida,electricity,13,2017-12-01,204,1028.0159645461404,3.8729224512457536
USA|florida,electricity,14,2018-12-01,216,1028.2642032964152,4.115893514684274
USA|florida,electricity,15,2019-12-01,228,963.0485225229505,4.0965775365151424
USA|florida,electricity,16,2020-12-01,240,904.6451820178123,3.8650519908629386
USA|florida,electricity,17,2021-12-01,252,1690.2783263452384,6.808768944315524
USA|florida,electricity,18,2022-12-01,264,1271.5986982287634,5.063430279474406
USA|florida,electricity,19,2023-12-01,276,906.3387972277724,2.835850648538686
USA|florida,electricity,20,2024-12-01,288,961.5537971430915,3.8007151291253045
USA|georgia,electricity,0,2004-12-01,48,1868.5456164795478,11.718471165367857
USA|georgia,electricity,1,2005-12-01,60,1768.0050511513818,9.895463941741408
USA|georgia,electricity,2,2006-12-01,72,1153.3041815660738,7.583720113870002
USA|georgia,electricity,3,2007-12-01,84,1310.5302280003891,10.069234866928287
USA|georgia,electricity,4,2008-12-01,96,1592.010024449088,13.61745960663334
USA|georgia,electricity,5,2009-12-01,108,1773.6756385157894,13.811839583782284
USA|georgia,electricity,6,2010-12-01,120,1368.6349201413843,12.462142446173685
USA|georgia,electricity,7,2011-12-01,132,1152.288682034742,10.816005159238042
USA|georgia,electricity,8,2012-12-01,144,941.5953488759811,8.23622872913558
USA|georgia,electricity,9,2013-12-01,156,891.7952130819513,6.688698733756788
USA|georgia,electricity,10,2014-12-01,168,555.3656416866858,4.671737940509823
USA|georgia,electricity,11,2015-12-01,180,539.5132427733586,3.8351821952008036
USA|georgia,electricity,12,2016-12-01,192,598.3553368825812,5.131269559868909
USA|georgia,electricity,13,2017-12-01,204,900.7492853675145,5.820883492852671
USA|georgia,electricity,14,2018-12-01,216,727.7043400636123,6.014454865586713
USA|georgia,electricity,15,2019-12-01,228,1099.8490512417325,9.959362868430027
USA|georgia,electricity,16,2020-12-01,240,721.4263054291239,5.509329167041183
USA|georgia,electricity,17,2021-12-01,252,596.7228882674818,4.796727209320284
USA|georgia,electricity,18,2022-12-01,264,895.0280318294748,6.799505141596261
USA|georgia,electricity,19,2023-12-01,276,1114.8991980741612,7.934434034112465
USA|georgia,electricity,20,2024-12-01,288,820.562261570931,5.094466933263605
USA|idaho,electricity,0,2004-12-01,48,210.31000491326245,18.0803830642015
USA|idaho,electricity,1,2005-12-01,60,292.32488464610594,21.64449581449461
USA|idaho,electricity,2,2006-12-01,72,153.28993441636626,13.267358354910778
USA|idaho,electricity,3,2007-12-01,84,122.65084361768335,10.357154365558717
USA|idaho,electricity,4,2008-12-01,96,204.14035800470455,15.543551175186945
USA|idaho,electricity,5,2009-12-01,108,136.12913946612485,11.514578570347506
USA|idaho,electricity,6,2010-12-01,120,446.682261071928,26.66702614946825
USA|idaho,electricity,7,2011-12-01,132,278.6155393231921,18.966383045419146
USA|idaho,electricity,8,2012-12-01,144,130.95642009623083,8.893302760285344
USA|idaho,electricity,9,2013-12-01,156,225.6273778233932,15.721584007544207
USA|idaho,electricity,10,2014-12-01,168,101.45378193170836,6.392236992573176
USA|idaho,electricity,11,2015-12-01,180,205.31827569296195,14.707795543032418
USA|idaho,electricity,12,2016-12-01,192,305.6544616038624,17.426128063816467
USA|idaho,electricity,13,2017-12-01,204,199.27515195755947,11.089059462487056
USA|idaho,electricity,14,2018-12-01,216,147.69633105835595,6.377903494985195
USA|idaho,electricity,15,2019-12-01,228,106.8047992339054,5.916437319054676
USA|idaho,electricity,16,2020-12-01,240,200.60202137647954,12.30332409289332
USA|idaho,electricity,17,2021-12-01,252,126.83038442274012,7.7449190831023405
USA|idaho,electricity,18,2022-12-01,264,167.06445791677905,11.075218582693587
USA|idaho,electricity,19,2023-12-01,276,216.5876128997668,12.408937699254768
USA|idaho,electricity,20,2024-12-01,288,270.2881821998236,11.925207214481315
USA|illinois,electricity,0,2004-12-01,48,1647.5619291543758,9.03205818139359
USA|illinois,electricity,1,2005-12-01,60,1411.3605802307948,6.6143085723214465
USA|illinois,electricity,2,2006-12-01,72,1531.4337831382816,7.199689445298911
USA|illinois,electricity,3,2007-12-01,84,1193.7147754164214,5.478731949153298
USA|illinois,electricity,4,2008-12-01,96,1008.6698379318967,5.603748639394372
USA|illinois,electricity,5,2009-12-01,108,1451.2212266079857,6.456384970163874
USA|illinois,electricity,6,2010-12-01,120,1350.110895480103,6.233040033301015
USA|illinois,electricity,7,2011-12-01,132,1325.8714757793175,6.840555298745028
USA|illinois,electricity,8,2012-12-01,144,1172.5789159438712,5.143926734326715
USA|illinois,electricity,9,2013-12-01,156,1282.8560507114955,6.326923889005327
USA|illinois,electricity,10,2014-12-01,168,1071.4299038270335,5.744063933387663
USA|illinois,electricity,11,2015-12-01,180,1400.4791640311464,8.268776904691254
USA|illinois,electricity,12,2016-12-01,192,905.4871730592056,4.697016770583199
USA|illinois,electricity,13,2017-12-01,204,1105.1091713147778,5.281774246772267
USA|illinois,electricity,14,2018-12-01,216,744.0855405461086,3.6988501560613676
USA|illinois,electricity,15,2019-12-01,228,1512.1274449033635,9.691404705434431
USA|illinois,electricity,16,2020-12-01,240,1005.7362244443707,5.053122576301781
USA|illinois,electricity,17,2021-12-01,252,616.3452442219962,2.5869491992714706
USA|illinois,electricity,18,2022-12-01,264,1424.8547205126577,8.456712245882194
USA|illinois,electricity,19,2023-12-01,276,718.6313634378635,3.8435476933650388
USA|illinois,electricity,20,2024-12-01,288,882.8882855738312,4.178415638275471
USA|indiana,electricity,0,2004-12-01,48,1015.7389981610821,8.276232704616207
USA|indiana,electricity,1,2005-12-01,60,876.3579904630776,5.403669535268285
USA|indiana,electricity,2,2006-12-01,72,853.3783188211345,6.34611005663676
USA|indiana,electricity,3,2007-12-01,84,956.5015750780021,7.677418341534517
USA|indiana,electricity,4,2008-12-01,96,1362.1820271421054,13.095146119846914
USA|indiana,electricity,5,2009-12-01,108,1336.8541615498702,11.916277304831222
USA|indiana,electricity,6,2010-12-01,120,1359.142073714417,12.539243090025302
USA|indiana,electricity,7,2011-12-01,132,1381.0489333787318,13.317297450695648
USA|indiana,electricity,8,2012-12-01,144,1028.9484417885499,10.577929264939138
USA|indiana,electricity,9,2013-12-01,156,1270.1503929222029,8.83817198389993
USA|indiana,electricity,10,2014-12-01,168,1099.5242546247232,11.517288489922668
USA|indiana,electricity,11,2015-12-01,180,880.8477960504745,9.37875497186733
USA|indiana,electricity,12,2016-12-01,192,975.4797078137271,10.166628696859311
USA|indiana,electricity,13,2017-12-01,204,1465.81372547774,13.284294429902507
USA|indiana,electricity,14,2018-12-01,216,1091.7953489226322,11.339547352634138
USA|indiana,electricity,15,2019-12-01,228,1404.447778872858,17.537256162198148
USA|indiana,electricity,16,2020-12-01,240,1378.9108181634601,16.987910717202915
USA|indiana,electricity,17,2021-12-01,252,657.6678238438445,6.534174935041685
USA|indiana,electricity,18,2022-12-01,264,918.4660660334549,10.444535500938755
USA|indiana,electricity,19,2023-12-01,276,1049.9784928450767,10.81900430328913
USA|indiana,electricity,20,2024-12-01,288,1638.655121146051,13.995839079990672
USA|iowa,electricity,0,2004-12-01,48,461.01413620544173,10.010239532275829
USA|iowa,electricity,1,2005-12-01,60,347.5457860846311,7.726774664059054
USA|iowa,electricity,2,2006-12-01,72,618.3112712407357,11.747483137160874
USA|iowa,electricity,3,2007-12-01,84,377.29497853879144,6.763973461159643
USA|iowa,electricity,4,2008-12-01,96,381.06959791468375,7.607707427314753
USA|iowa,electricity,5,2009-12-01,108,534.8712444363787,7.946690366418917
USA|iowa,electricity,6,2010-12-01,120,290.96400397970217,4.671446055393258
USA|iowa,electricity,7,2011-12-01,132,441.84648769365816,7.443044976289667
USA|iowa,electricity,8,2012-12-01,144,342.57907254576844,5.829831990959914
USA|iowa,electricity,9,2013-12-01,156,456.0362128610904,8.161747536203542
USA|iowa,electricity,10,2014-12-01,168,419.2809843201458,7.563344884081554
USA|iowa,electricity,11,2015-12-01,180,601.8628892122007,11.83618997374063
USA|iowa,electricity,12,2016-12-01,192,381.50557440460113,6.426437382912313
USA|iowa,electricity,13,2017-12-01,204,627.8440969306793,9.764612920851146
USA|iowa,electricity,14,2018-12-01,216,494.377132018225,7.8836702313409655
USA|iowa,electricity,15,2019-12-01,228,446.1712044863104,8.117671512901483
USA|iowa,electricity,16,2020-12-01,240,663.033389210739,10.401149866784792
USA|iowa,electricity,17,2021-12-01,252,713.4155981367122,8.36624686105744
USA|iowa,electricity,18,2022-12-01,264,564.9224671185395,8.624054925998525
USA|iowa,electricity,19,2023-12-01,276,318.880426580184,4.892136499079608
USA|iowa,electricity,20,2024-12-01,288,682.6800574614488,9.048438091279236
USA|kansas,electricity,0,2004-12-01,48,513.1163924267081,12.41265787777572
USA|kansas,electricity,1,2005-12-01,60,615.1000315118014,14.522760717788294
USA|kansas,electricity,2,2006-12-01,72,362.62948121209075,7.73538163894983
USA|kansas,electricity,3,2007-12-01,84,526.8342605155036,11.491783563548259
USA|kansas,electricity,4,2008-12-01,96,424.709868925483,10.277281929078256
USA|kansas,electricity,5,2009-12-01,108,444.9077411623092,8.92685325460144
USA|kansas,electricity,6,2010-12-01,120,525.8568278996646,11.799271152593622
USA|kansas,electricity,7,2011-12-01,132,746.6623830204171,18.593047040417048
USA|kansas,electricity,8,2012-12-01,144,488.45693323038677,9.544945623957275
USA|kansas,electricity,9,2013-12-01,156,343.4967823939976,6.13404351726372
USA|kansas,electricity,10,2014-12-01,168,385.74550595747564,8.706582495755331
USA|kansas,electricity,11,2015-12-01,180,402.5202610453114,8.21905179412976
USA|kansas,electricity,12,2016-12-01,192,490.3377957287612,8.79259860038633
USA|kansas,electricity,13,2017-12-01,204,556.7056341698759,10.344177081863899
USA|kansas,electricity,14,2018-12-01,216,478.72368577624957,9.723483377255446
USA|kansas,electricity,15,2019-12-01,228,617.7156535287546,10.509145958303217
USA|kansas,electricity,16,2020-12-01,240,484.43086099051976,8.0302180946538
USA|kansas,electricity,17,2021-12-01,252,653.9522874646574,12.315629415831838
USA|kansas,electricity,18,2022-12-01,264,630.7675059140465,11.28903019694118
USA|kansas,electricity,19,2023-12-01,276,435.95320933960824,7.815962042453352
USA|kansas,electricity,20,2024-12-01,288,703.2885151398633,12.285233719316741
USA|kentucky,electricity,0,2004-12-01,48,756.5056241557508,7.6601893800266785
USA|kentucky,electricity,1,2005-12-01,60,721.5514326510337,6.513780423244346
USA|kentucky,electricity,2,2006-12-01,72,874.2755725058707,8.235815440210603
USA|kentucky,electricity,3,2007-12-01,84,693.6449037106416,7.437546639520078
USA|kentucky,electricity,4,2008-12-01,96,703.0908221210127,8.8912280994679
USA|kentucky,electricity,5,2009-12-01,108,1001.2708989373539,10.70377217911496
USA|kentucky,electricity,6,2010-12-01,120,892.0476361024935,7.804616000644084
USA|kentucky,electricity,7,2011-12-01,132,930.4613839893151,11.432661348624627
USA|kentucky,electricity,8,2012-12-01,144,824.9281710636187,9.90910192695509
USA|kentucky,electricity,9,2013-12-01,156,856.0005773417186,9.786380865822727
USA|kentucky,electricity,10,2014-12-01,168,1168.3865031313842,15.674511665000637
USA|kentucky,electricity,11,2015-12-01,180,971.505173807526,13.231816656967204
USA|kentucky,electricity,12,2016-12-01,192,860.3813136069056,12.558684612628959
USA|kentucky,electricity,13,2017-12-01,204,1155.4442424270326,14.03384364365164
USA|kentucky,electricity,14,2018-12-01,216,832.5109868190551,12.690412703887057
USA|kentucky,electricity,15,2019-12-01,228,1108.6093191314892,20.874319834464902
USA|kentucky,electricity,16,2020-12-01,240,950.4353106901086,11.926028072053198
USA|kentucky,electricity,17,2021-12-01,252,596.6798551748922,7.345441799032735
USA|kentucky,electricity,18,2022-12-01,264,680.3644844637992,11.778911581121827
USA|kentucky,electricity,19,2023-12-01,276,814.9335645100142,12.155824269905946
USA|kentucky,electricity,20,2024-12-01,288,879.6907784865623,10.352905246413595
USA|louisiana,electricity,0,2004-12-01,48,946.4753514845563,11.31555064067069
USA|louisiana,electricity,1,2005-12-01,60,1034.1284200779137,12.318045203220802
USA|louisiana,electricity,2,2006-12-01,72,538.0476869438095,5.6940055802196765
USA|louisiana,electricity,3,2007-12-01,84,590.9655288351149,6.5185109351451995
USA|louisiana,electricity,4,2008-12-01,96,662.300139299128,8.664040358562392
USA|louisiana,electricity,5,2009-12-01,108,886.1341473618558,8.307501987463018
USA|louisiana,electricity,6,2010-12-01,120,865.218173034083,8.862887939549049
USA|louisiana,electricity,7,2011-12-01,132,693.564311040178,6.348427711812951
USA|louisiana,electricity,8,2012-12-01,144,504.1997884035349,4.948377993998996
USA|louisiana,electricity,9,2013-12-01,156,954.988153438056,8.222426867099724
USA|louisiana,electricity,10,2014-12-01,168,508.3105002514842,4.433390441550998
USA|louisiana,electricity,11,2015-12-01,180,1051.557288693428,8.28762974722758
USA|louisiana,electricity,12,2016-12-01,192,854.1003351775989,9.924110244488613
USA|louisiana,electricity,13,2017-12-01,204,647.542010445383,7.106840381358988
USA|louisiana,electricity,14,2018-12-01,216,348.1692906157687,3.5329840414477927
USA|louisiana,electricity,15,2019-12-01,228,694.3007248606646,6.487328529448605
USA|louisiana,electricity,16,2020-12-01,240,650.0417311179409,7.077396860744568
USA|louisiana,electricity,17,2021-12-01,252,815.9976097951992,8.176744753274429
USA|louisiana,electricity,18,2022-12-01,264,676.7269147986809,7.5927914627051845
USA|louisiana,electricity,19,2023-12-01,276,471.3121415992714,3.9980539556864465
USA|louisiana,electricity,20,2024-12-01,288,483.8343232584599,4.6319355364751935
USA|maine,electricity,0,2004-12-01,48,164.17842358684365,9.50420923960941
USA|maine,electricity,1,2005-12-01,60,284.41645025091634,19.42173393948421
USA|maine,electricity,2,2006-12-01,72,225.5160486375049,14.11580688304405
USA|maine,electricity,3,2007-12-01,84,137.6122067886289,8.067717047106814
USA|maine,electricity,4,2008-12-01,96,167.47968989427264,11.070206714101392
USA|maine,electricity,5,2009-12-01,108,131.88130477242518,7.4025372941379235
USA|maine,electricity,6,2010-12-01,120,143.00816602746326,9.619781238960174
USA|maine,electricity,7,2011-12-01,132,216.5683763783149,15.68224085547881
USA|maine,electricity,8,2012-12-01,144,151.08243165023828,11.257643556745172
USA|maine,electricity,9,2013-12-01,156,176.68902115846623,13.87116770870484
USA|maine,electricity,10,2014-12-01,168,182.92757686257215,16.558144413129856
USA|maine,electricity,11,2015-12-01,180,166.85162439454564,11.963509368197466
USA|maine,electricity,12,2016-12-01,192,125.634309932067,11.840778923032074
USA|maine,electricity,13,2017-12-01,204,108.3999507919629,9.691087463370236
USA|maine,electricity,14,2018-12-01,216,161.52147876543086,16.87299664682484
USA|maine,electricity,15,2019-12-01,228,146.3458975391584,16.674078834882902
USA|maine,electricity,16,2020-12-01,240,102.76203584175836,9.089512351182314
USA|maine,electricity,17,2021-12-01,252,217.9678141077775,16.75786155230093
USA|maine,electricity,18,2022-12-01,264,76.77909131794556,6.650865980679475
USA|maine,electricity,19,2023-12-01,276,231.85452024898186,17.721057680735576
USA|maine,electricity,20,2024-12-01,288,238.53243813854542,15.100111190198081
USA|maryland,electricity,0,2004-12-01,48,649.3556188544325,13.430792443051812
USA|maryland,electricity,1,2005-12-01,60,562.4165250107874,12.454713282429363
USA|maryland,electricity,2,2006-12-01,72,416.3549787879075,9.037878771559992
USA|maryland,electricity,3,2007-12-01,84,593.3830316130806,13.314898004829736
USA|maryland,electricity,4,2008-12-01,96,779.8834211700569,20.47593817929594
USA|maryland,electricity,5,2009-12-01,108,804.7361473405903,20.85334100482298
USA|maryland,electricity,6,2010-12-01,120,562.4138058836338,14.801745892036825
USA|maryland,electricity,7,2011-12-01,132,729.6367521302836,22.61154057555479
USA|maryland,electricity,8,2012-12-01,144,411.48521044879493,12.312262361020258
